#{"t_start": 1665999333.152304, "env_id": "CustomMyoChallengeBaodingP1-v1"}
r,l,t
1196.324916,200,105851186.24221185.898723,200,10596.321445
1110.978261,200,10642.201357
1176.238612,200,106571191.25191196.426446,200,10680.586723
1055.549989,200,107281160.93691181.080293,200,10742.42735
1036.389703,200,10766.485436
1156.513268,200,10768.559217
1081.06941,200,10770.216761
391.571925,200,10815.840509
1171.557391,200,10842.676713
1091.185089,200,10854.585418
1176.310946,200,10900.960936
1191.424044,200,10916.173178
1196.461372,200,10940.873623
1035.98577,200,10973.856552
1151.624905,200,11001.524167
1031.243357,200,11025.335008
1161.62519,200,11057.183068
1056.073417,200,11087.457264
539.582604,200,11097.064953
1196.421534,200,11111.1196.5021065.861968,191,11113774.29595764.927625,200,111571191.3021181.184178,200,11174.1186.3291176.209327,200,11195.930.83211171.288859,200,11228509.937391186.426735,200,11251196.373961116.276565,200,11261176.256331186.316187,200,111066.225996,1126.422908,200,111166.631171,1181.326408,200,111096.31779,21166.464689,200,11196.529436,21166.23537,200,111191.18843,21171.467221,200,11437.037937
1186.20075,200,111186.220948,446.815705,200,11452.41344
1120.990122,200,11483.412276
985.852668,200,11512.149046
1086.040021,200,11524.248377
1171.242745,200,11568.77886
539.741927,200,11585.440874
985.78451,191,11609.223357
1166.399869,200,11640.579457
1176.442979,200,11669.592616
490.394574,130,116851181.24501091.304121,200,11724.564552
1176.400701,200,11741.325511
1196.413283,200,11768.996451
1166.004813,200,11780.886669
1000.803916,200,11782.431388
236.593781,200,11826.857494
1171.103244,200,11843.774034
1141.069879,200,11865.140407
1191.180072,200,11897.51072
1171.207618,200,11926.567307
1176.185172,200,11942.657904
975.911065,200,11980.261074
1046.202221,200,12010.294464
1146.178721,200,12026.564293
1076.145393,200,12065.158576
1196.52397,200,12081.657445
1081.126746,200,12111.786226
1051.194852,200,12123.762914
1161.23016,200,12125.006799
1065.901779,200,12155.249391
1106.413195,200,12185.013549
397.376903,96,12185.869943
1141.246324,200,12227.32249
1151.642508,200,12256.519285
1036.061754,200,12272.647143
1181.332999,200,12312.924651
1136.153319,200,12328.407881
1096.234776,200,12358.50672
1196.367499,200,12384.61531
910.325842,191,12414.78764
1041.481052,192,12429.915457
1161.093907,200,12455.313452
1146.416349,200,12456.634295
1156.178511,200,12457.882406
799.337913,200,12500.902179
1151.086805,200,12517.371738
1171.068916,200,12541.354484
1021.183337,200,12572.354149
1175.969238,200,12601.60623
985.832036,200,12627.226227
532.487222,122,11111.293236,21151.064952,200,11166.333403,21070.914095,200,11196.513381,21186.081174,200,1957.520127,191176.167568,200,1166.2822,200,1151.022821,20966.239438,176,11186.108383,200,12800.270451
1196.527281,200,12801.521265
780.492246,200,12830.820845
1196.675917,200,12860.520874
1191.280606,200,12874.276825
1181.210841,200,12915.862212
1181.172797,200,12932.157595
1146.133216,200,12959.194964
1181.174953,200,13001.982321
1156.136,200,13017.159358
1171.16253,200,13044.887505
1180.984065,200,13072.840504
1171.137889,200,13102.397588
1196.316049,200,13118.616316
1191.053278,200,13133.6586
1191.557934,200,1464.587294,201141.012433,200,13174.674421
1061.067326,200,13191.493985
1171.247537,2001106.119657,2001151.141295,200,13246.371186
504.997377,200,13275.387258
1156.118023,200,13301.200612
170.544431,54,13495.061621,2699.894448,200,131166.0017551171.256395,200,1331086.3218421181.231759,200,1331166.195385875.252887,200,13411151.029301196.457254,200,13441146.08731049.178269,189,134621161.05319,200,13476.1150.916349.6033051171.024784,1131.46361.854027,196.604664,200,1351166.11051,1170.986848,200,131130.828982,1196.634782,200,131181.146241,1135.829652,200,131126.151857,1161.324976,200,131191.365156,945.420616,200,1361181.0203421155.970392,200,1361166.220304935.472568,200,1361180.9297941161.062819,200,1371196.6826231170.967447,200,1371045.6581311171.088365,200,1371166.3248081170.846095,200,131140.959355,628.298141176.0312264.660828,1062.977717,193,1434.632185,20370.768784915.33504.960417,201145.977211151.0874.73108,200,1035.780031140432.329835,127,949.336228,935995.761201,2001061.012985,1191105.977563,2001181.453646,8501030.912125,2001196.67269,765.1196.239493,201095.98268,1171.1126.00428,201165.959071,11761165.950112,201196.6003121171.855.04524,200,1040.8952261146.097305,200,1411015.4028571166.028706,200,141354.287323,1166.221765,200,14151.005756
1181.156948,200,14152.365235
361.830567,200,14181.408771
1156.08764,200,14210.926059
1141.204056,200,14225.273373
91056.103594,200,14266.318805111176.035512,200,14294.379921111171.225007,200,14308.230343101010.807041,200,14350.15361181.291633,200,14366.098819
980.394886,200,14392.580333
1186.09514,200,14422.361757
1000.766636,200,14451.05016
1196.509152,200,14465.484905
1171.227234,200,14479.935884
1025.339736,21171.121666,200,1180.69327,69,216.487755,2001101.034557,2001146.210469,2001196.363498,2001196.650079,2001126.510358,2001196.658095,200986.216876,200,1171.098777,201050.774151,200,1135.84519,2001085.867937,2001130.887623,2001186.202038,2001055.859453,200995.231949,200,1141.110365,21165.994087,200,11091.218932,21066.064275,200,11171.412305,21171.364535,200,11166.207542,21176.1692,200,1481196.4981941196.471166.143555,1136.1470051136.147005,200,148770.151347,216.448798,200,141176.266119,1156.087309,200,141141.30059,200,14903.689244
1166.081729,1166.236184,200,141171.288659,1176.197958,200,11181.554484,200,14977.456688
