#{"t_start": 1665611504.951576, "env_id": "CustomMyoChallengeBaodingP1-v1"}
r,l,t
753.812739,164,16349.67689
729.546879,145,16350.76262
490.889771,100,16365.308037
514.765735,200,16377.540899
227.435145,200,16398.685895
1110.540263,200,16423.748032
181.532041,200,16449.621193
272.677964,200,16471.857921
1165.460704,200,16483.605825
319.145369,200,16522.119815
544.038375,200,16533.958259
690.447392,155,16556.748583
221.76823,200,16584.474382
308.52689,200,16607.126329
291.846063,200,16618.747669
1136.342653,200,16633.01869
564.962297,171,16634.313457
886.18061,200,16670.109108
263.919149,200,16683.648444
1086.362031,200,16704.436936
1130.605456,200,16732.009999
599.610318,200,16755.454745
604.811095,200,16769.120083
780.419554,200,16804.951566
890.503489,200,16827.565871
220.668671,184,16841.002368
502.423024,163,16866.862593
265.902267,194,16889.727773
1155.812596,200,16900.684793
549.665355,200,16926.751997
175.659116,90,16927.425227
491.838212,101,16928.19365
1191.1681,200,16953.142308
1165.765338,200,16975.800649
432.292767,200,16987.650964
1126.4487,200,17025.298749
860.610818,200,17048.510369
1130.4468,200,17061.368582
834.996564,200,17100.134256
273.649766,200,17111.896597
1185.974896,200,17134.70396
537.144175,200,17161.382547
895.211902,200,17185.372285
1025.957812,200,17206.179303
985.725147,200,17208.583117
149.44894,131,17209.566571
1190.940751,200,17237.188815
354.165146,200,17259.257481
1196.293307,200,17281.457009
915.636228,200,17310.026594
845.480039,200,17331.053613
1161.463184,200,17343.984154
563.985117,200,17380.440645
529.142217,200,17392.838909
424.863998,200,17415.008149
216.91814,198,17444.979793
264.428244,200,17466.275918
899.21516,190,17477.654312
258.014109,200,17501.235031
237.916086,200,17502.843952
1020.838689,200,17528.465132
615.032409,200,17551.84567
323.134907,77,17563.907119
186.293299,65,17564.400788
1166.076367,200,17602.483761
960.979739,200,17613.906029
960.998383,200,17636.007398
1060.912971,200,17664.073971
870.158202,200,17687.812781
212.418865,200,17708.824672
935.359372,200,17737.668565
594.035401,200,17759.829489
785.516407,200,17772.89186
449.254902,200,17785.360665
633.095187,200,17786.736655
1175.362326,200,17823.455365
640.149381,200,17845.446333
243.541539,88,17846.216251
305.695892,200,17886.121737
1195.992287,200,17898.697325
1090.63799,200,17920.252737
945.477655,200,17948.827836
180.71241,200,17970.850495
293.359123,200,17993.976021
405.983738,158,18005.148777
815.572982,200,18032.937918
222.524407,200,18054.992376
256.260078,200,18079.099703
1151.429874,200,18080.962185
1041.292649,200,18082.335144
154.317107,111,18108.040214
870.362766,200,18119.78884
397.946338,200,18141.961406
1086.245664,200,18179.194452
800.264672,200,18192.863447
71.424342,81,18203.800824
424.119977,200,18215.263387
1196.260067,200,18251.603816
654.483767,200,18265.144677
448.78558,200,18285.96986
730.131156,200,18325.958751
483.016627,200,18337.557182
225.438664,200,18359.746222
509.251904,200,18361.902744
1196.538101,200,18363.275179
680.040875,200,18401.08359
290.843093,200,18423.387555
1051.044365,200,18435.409658
251.384813,143,18462.43461
245.12906,100,18473.861092
293.5791.229162,200,18485.061130.6629.580641,200,18507.1451016.1141.253271,200,18533.008165.41110.464973,200,18555.76489.08292.674405,200,18580.15860.31438.567338,200,18606.271081.0851.165337,200,18628.175644.6644.433607,200,18640.9781181.466952,200,18657.018566
449.270189,200,18658.601521
230.61051.083862,200,18693.551030.3221.453512,200,18705.42242.560782,200,18729.783769
1155.69156,200,18759.45755
980.809555,200,18780.99247
710.314832,200,18792.646296
209.661127,200,18830.370053
1195.791346,200,18852.269733
871.365744,200,18865.059866
251.54715,200,18903.191729
1010.313825,200,18915.873592
956.018674,200,18937.276139
180.892898,200,18950.071093
278.91641,200,18951.445827
599.669788,200,18978.601841
1196.565892,200,19002.451512
1125.644722,200,19013.577552
798.846457,159,19040.627497
960.452647,200,19063.821241
251.938277,200,19087.44264
670.074065,200,19114.60496
239.366793,200,19135.714197
620.425041,125,19148.887999
1030.878486,200,19176.32125
1195.686568,200,19199.681109
971.403712,200,19210.454779
223.054506,200,19233.766126
584.636092,200,19235.534303
1186.03376,200,19237.03304
735.344004,2201.454636,200,191140.583028,200,19285.75471
1110.796465,1126.279046,200,191016.029737,200,19337.241151
397.674905,200,19357.997823
1020.371836,200,19371.310148
1171.604483,200,19408.570842
1165.872182,200,19432.218935
1125.855604,200,19443.95501
879.925613,200,19481.885544
830.284248,200,19494.934602
1166.150679,200,19519.006836
780.765542,200,19530.648228
622.853188,158,19531.746488
1055.655211,200,19558.404059
589.503798,200,19571.635783
253.561511,200,19594.487674
374.060458,200,19632.489815
649.499256,200,19643.792373
659.712006,200,19667.221194
357.786841,200,19693.48461
815.453626,200,19715.232671
885.260822,200,19728.251914
209.493623,200,19766.555058
1196.959626,200,19788.931581
724.367266,200,19800.203128
1040.423456,200,19813.210374
920.391897,200,19842.58848
295.345787,200,19854.372713
850.656336,200,19876.488021
93.493134,36,19876.783242
227.582758,200,19914.902651
1040.544183,200,19927.04616
920.753924,200,19949.433415
1196.499968,200,19973.539126
1050.9268,200,19998.301166
900.637606,200,20011.390129
