#{"t_start": 1667082289.125519, "env_id": "CustomMyoChallengeBaodingP2-v1"}
r,l,t
318.617005,200,6218.093013
995.759782,200,6219.30643
640.553509,130,6220.14027
74.381192,81,6220.617821
1026.383833,200,6221.944721
413.523462,173,6223.019681
82.889739,90,6223.755253
335.146077,190,6225.002305
1051.138375,200,6226.273014
409.440523,200,6227.567155
508.85608,200,6228.828445
151.304097,148,6229.745586
193.821752,200,6230.926783
478.420571,200,6232.046825
1176.014927,200,6233.399174
759.452902,200,6234.735623
124.808762,139,6235.563191
176.729364,108,6236.277214
976.252236,200,6237.43032
356.407442,107,6980.635642
594.617007,200,6981.81093
720.381701,200,6983.131603
189.428219,200,6984.428021
1106.803799,200,6985.715542
386.276313,200,6986.969687
332.673985,200,6988.220386
964.561073,200,6989.366601
1000.886754,200,6990.574224
1082.428684,200,6991.764851
285.84174,128,6992.547606
1031.661099,200,6993.893656
26.348054,30,6994.10109
250.795593,79,6994.573493
1041.250083,200,6995.813528
26.649198,29,6996.000739
125.364581,74,6996.463821
57.726594,57,6996.832963
75.377353,82,6997.353161
141.535673,154,6998.238481
95.846911,44,6998.515643
440.674123,146,6999.638239
291.243521,200,7000.930034
283.947959,134,7001.681012
431.997179,158,7002.782038
694.594857,181,7753.116699
205.33593,200,7754.449925
98.903685,108,7755.229603
1170.421994,200,7756.417154
529.609483,200,7757.709643
379.710359,200,7759.093773
112.393858,35,7759.30921
42.568124,30,7759.50448
1005.474637,200,7760.728204
925.208271,200,7761.920162
271.002687,116,7762.562088
1181.340502,200,7763.789611
167.004497,60,7764.170961
875.054267,200,7765.460819
905.759307,200,7766.820685
89.347657,73,7767.382793
499.677123,200,7768.611758
578.634356,200,7769.891696
135.716757,69,7770.335794
193.182261,200,7771.606385
492.642565,200,7772.920133
474.242663,200,7774.195724
1166.080846,200,7775.419137
337.987092,141,7776.200623
121.754546,135,7777.090063
37.50055,41,8525.569384
67.422581,76,8526.166898
829.897902,200,8527.666693
89.560166,58,8528.143643
837.838597,200,8529.595397
1085.793655,200,8530.88334
272.511007,200,8532.233107
332.151277,200,8533.491104
95.799741,102,8534.198349
333.832834,200,8535.561756
147.25894,154,8536.639117
1092.638073,200,8537.905355
117.603622,125,8538.678092
574.612277,200,8539.967678
965.698814,200,8541.290955
924.537619,200,8542.524707
161.968079,133,8543.413317
1070.247881,200,8544.692856
1031.339723,200,8545.958612
351.560311,200,8547.310668
82.625489,90,8547.825736
312.452118,102,8548.406728
893.974832,185,8549.535077
834.459098,200,8550.803362
54.6101,59,8551.177591
220.293692,200,9305.341125
950.69648,200,9306.59788
1040.657189,200,9307.893269
112.99734,51,9308.210618
996.342944,200,9309.48433
698.661425,200,9310.744545
785.175009,200,9312.032243
588.758969,200,9313.479487
187.803102,200,9314.756474
91.971725,99,9315.398413
393.814705,82,9315.894018
574.196711,200,9317.070593
754.843577,200,9318.402038
914.676967,200,9319.491155
75.848573,54,9319.849586
1010.702125,200,9321.026525
641.35389,131,9321.82602
758.402765,200,9322.994142
297.9721,200,9324.295044
114.819395,125,9325.155179
1056.324292,200,9326.395166
76.11292,85,9326.870276
513.805479,200,9328.144855
1015.668512,200,9329.472804
121.161447,54,9329.798463
48.171081,52,10084.041006
263.084047,190,10085.342828
1036.520572,200,10086.536873
74.076384,81,10087.038907
1124.809294,200,10088.16644
1026.010813,200,10089.573472
413.343168,200,10090.952447
1011.045252,200,10092.215619
719.156308,200,10093.411127
401.766687,200,10094.618783
492.904652,200,10095.943033
1105.796493,200,10097.2932
905.553817,200,10098.63624
1040.728095,200,10099.90987
332.851563,189,10101.079057
95.43723,81,10101.547117
236.325756,200,10102.884408
1105.821688,200,10104.214788
353.271468,97,10104.821432
1071.70886,200,10106.169829
265.990201,91,10106.742965
1062.486417,200,10107.918913
999.779219,200,10109.171635
154.279549,52,10109.482628
824.881742,200,10110.657758
239.20523,200,10889.621503
619.619095,200,10890.868109
26.419788,29,10891.054308
142.180661,112,10891.738259
98.812571,108,10892.427319
694.895073,200,10893.71262
1182.246129,200,10894.976313
519.046467,200,10896.275383
148.901024,164,10897.58969
1136.607248,200,10898.904082
1000.721288,200,10900.222066
1131.370979,200,10901.545711
204.090915,200,10902.723634
57.524629,46,10902.99476
1166.869386,200,10904.15563
1166.830373,200,10905.403161
79.532632,86,10905.927206
1020.7382,200,10907.171538
1085.959797,200,10908.403385
715.593106,200,10909.639827
107.737976,87,10910.175588
86.610192,96,10910.855865
605.966173,135,10911.762218
293.050652,200,10913.088986
563.00713,171,10914.143737
377.17541,200,11673.980471
255.813991,141,11674.824977
1000.703946,200,11676.061664
185.918207,200,11677.330486
909.110153,200,11678.649981
124.598778,133,11679.727337
114.294339,125,11680.497105
453.622217,200,11681.768257
1141.729694,200,11683.100736
969.745231,200,11684.356087
94.035892,104,11684.98059
281.483635,200,11686.244991
1171.426316,200,11687.587939
763.960761,200,11688.746019
1090.234057,200,11689.984174
85.015767,94,11690.720681
135.314633,64,11691.15081
1071.319624,200,11692.312848
779.600544,200,11693.558129
774.955758,200,11694.822271
1167.247272,200,11696.10782
1181.574087,200,11697.298214
323.221989,200,11698.47466
135.919665,96,11699.05775
855.303591,200,11700.399328
260.435616,84,12442.318513
699.91617,200,12443.589158
601.048889,146,12444.65523
574.638184,200,12446.031534
260.025918,200,12447.309231
508.340393,200,12448.448628
69.807314,75,12448.903267
41.429346,47,12449.189499
1000.930912,200,12450.674987
355.574596,200,12451.823995
1101.025078,200,12453.090391
193.838537,138,12453.990254
293.134719,118,12454.756928
737.394341,200,12455.998636
195.135931,200,12457.389659
814.574161,143,12458.39532
37.911259,42,12458.664617
760.72533,200,12459.953697
45.46279,51,12460.248039
185.616524,200,12461.530345
312.781842,200,12462.792703
109.309398,53,12463.116726
1081.524078,200,12464.237168
1075.846791,200,12465.467088
266.640252,170,12466.527518
193.789978,200,13224.415345
212.582672,200,13225.549915
1035.103179,200,13226.928796
361.30749,173,13228.036021
185.276013,170,13229.223569
685.296978,200,13230.46473
286.269031,111,13231.24732
457.178643,158,13232.388674
479.455983,200,13233.88213
870.277789,200,13235.162733
181.755643,198,13236.321342
292.090906,164,13237.283329
544.230114,200,13238.386217
408.960647,155,13239.321835
199.24587,200,13240.481152
74.594373,48,13240.76743
849.519186,200,13242.127375
1051.234505,200,13243.626931
1056.231686,200,13244.804002
1177.539127,200,13246.179072
222.313221,81,13246.781337
520.305886,200,13248.208535
729.911018,200,13249.614615
1005.7264,200,13250.883687
184.844401,200,13252.086824
750.461235,200,14009.310334
1025.813686,200,14010.599785
277.680575,200,14011.767568
43.743185,48,14012.063016
480.065311,200,14013.499967
210.066696,200,14014.926143
1180.858873,200,14016.243304
97.304253,107,14016.875281
57.209017,61,14017.233369
1040.581899,200,14018.456926
645.409804,200,14019.818781
647.1663,200,14021.109826
955.613801,200,14022.360989
449.481881,200,14023.770245
454.260567,200,14025.270975
73.85163,78,14025.799377
945.326977,200,14027.095054
184.35471,200,14028.404195
182.294693,200,14029.557519
445.102972,151,14030.422242
1141.81546,200,14031.818667
208.032291,129,14032.564829
274.959815,144,14033.385312
976.545905,200,14034.614268
840.588834,200,14035.836601
699.265,200,14776.849847
364.994073,200,14778.012156
1156.64574,200,14779.411885
217.355305,200,14780.897652
1131.101062,200,14782.209338
60.199276,66,14782.608825
257.355156,200,14783.855119
159.895937,176,14784.925296
682.35831,200,14786.325312
211.366419,113,14787.034536
184.82911,200,14788.196852
1050.650302,200,14789.557263
186.12871,200,14790.859317
74.747866,84,14791.383597
194.008175,200,14792.545628
245.771852,200,14793.697693
268.428599,98,14794.347774
951.173093,200,14795.614508
203.767995,200,14796.807791
77.242462,51,14797.099734
50.468791,44,14797.44581
101.013578,109,14798.319616
60.157044,44,14798.60123
1010.233652,200,14799.873292
282.408503,200,14801.172784
397.177111,168,15549.193044
85.355159,95,15549.803413
1195.843992,200,15551.105305
754.957033,200,15552.354866
1065.888022,200,15553.53855
1141.707058,200,15554.690378
865.220498,200,15555.870729
379.5094,155,15556.862954
1102.12216,200,15558.438511
809.331385,200,15559.848793
236.916639,200,15561.087596
945.480207,200,15562.406981
187.781588,200,15563.56217
39.972212,44,15563.828805
940.710917,200,15565.064713
454.747227,200,15566.301517
424.351114,200,15567.735859
971.644471,200,15569.009768
22.060089,25,15569.17412
185.612738,200,15570.485975
77.963747,84,15571.013439
739.408559,200,15572.168727
358.340178,144,15573.08565
996.411699,200,15574.604395
790.390748,200,15575.920614
1121.325216,200,16317.206841
295.393412,136,16318.037757
214.809176,200,16319.259101
161.719331,86,16319.843648
825.306971,200,16321.253856
687.960338,200,16322.455911
739.748759,200,16323.784516
246.590847,200,16324.978895
1076.096377,200,16326.167843
88.237514,82,16326.664193
51.549602,55,16327.037794
195.018018,200,16328.16932
106.102163,114,16328.825784
36.964051,42,16329.093779
709.347686,200,16330.346966
895.134348,200,16331.623851
940.326497,200,16332.90533
939.569216,200,16334.253899
193.807054,200,16335.492861
743.455279,200,16337.013043
114.39712,63,16337.430976
1009.533007,195,16338.578451
38.355821,42,16338.835026
380.587464,200,16340.159386
689.628503,200,16341.401725
710.332864,200,17084.02959
423.908457,200,17085.276627
233.722079,200,17086.554007
1171.581076,200,17087.985636
304.3626,200,17089.322756
1065.804178,200,17090.72973
398.505033,200,17092.000263
49.748772,49,17092.271587
1025.76845,200,17093.573399
1135.884329,200,17094.918104
317.84297,200,17096.443775
624.971584,200,17097.716718
618.079527,200,17098.913719
148.945055,73,17099.359717
796.9275,178,17100.464536
1121.129619,200,17101.949801
1121.939958,200,17103.216052
33.850751,39,17103.469382
201.330174,200,17104.76371
1121.065305,200,17105.959223
800.180179,200,17107.231164
875.543255,200,17108.634998
694.856281,200,17109.896765
191.604714,200,17111.074381
788.857459,200,17112.278885
61.433606,45,17853.396703
1095.746193,200,17854.665801
1075.699449,200,17855.849311
976.000611,200,17857.091576
185.6857,200,17858.306784
476.627667,200,17859.462535
739.426579,200,17860.689778
935.508502,200,17862.02404
996.501461,200,17863.258049
186.346048,200,17864.493399
238.244029,200,17865.692829
75.933495,81,17866.189253
920.878939,200,17867.418638
404.633919,200,17868.647348
1085.222766,200,17869.970849
868.740373,200,17871.27746
805.249675,200,17872.506544
476.176364,200,17873.761171
386.329269,200,17874.923269
282.64259,200,17876.187083
1166.034505,200,17877.605679
690.403083,200,17878.958486
166.974376,180,17880.033189
875.424431,200,17881.540402
298.853096,200,17882.842418
1028.388577,199,18625.909923
1020.003778,200,18627.146263
1001.644059,200,18628.475106
810.181977,200,18629.772044
1065.773325,200,18631.15462
22.038998,25,18631.310327
196.092951,142,18632.120451
1182.366553,200,18633.382125
644.875316,200,18634.575231
68.296709,75,18635.101153
1186.897532,200,18636.463935
895.356413,200,18637.664449
950.785192,200,18638.810841
985.680755,200,18639.992156
542.352191,142,18640.940687
599.06672,200,18642.215617
258.661899,200,18643.511675
188.257697,200,18644.687842
25.295028,23,18644.837518
288.307163,145,18645.744654
416.354726,152,18646.700575
494.509677,200,18647.924556
65.344859,69,18648.375282
659.011057,200,18649.662583
253.71977,200,18650.892808
167.972784,83,19407.278455
451.390593,200,19408.48138
667.523918,179,19409.508928
561.869816,200,19410.819069
